,Account_Enquiry,Cancellation,Checkout Issue,Color,Giftcard_Issues,Layaway Query,Manufacturer Information,Material,Order_Assistance,Order_Issue,Payment Issues,Plan Device Upgrae,Price Match,Price _Enquiry,Product Comparison,Product Details,Product Inventory,Promotions/Deals/Discounts,Return Policy,Rewards,Shipping Inquiry,Size-Shape,Store_Pickup_Queries,System Issue,Warranty Enquiry
Promotions/Deals/Discounts,-1.29934447993,-1.19091162015,-1.16377261888,-1.13814917006,-1.50043201063,-1.3520939114,-1.12103921847,-1.15997432813,-1.27140854324,-0.480133231451,-1.66502556018,-1.14973255684,-1.54358602103,-1.33753810921,-1.19298399674,-1.45254739112,-1.46121327815,0.643554974859,-1.5464806401,-1.13881472117,-2.2679291233,-1.31634551046,-1.34515032341,-1.15919456194,-1.14052708513
Product Details,-0.989172656021,-1.21502680138,-1.23185706022,-1.21912565006,-1.4728834487,-1.19653270425,-1.11518349257,-1.05833933906,-1.44219352385,-0.715902704607,-1.67933072132,-1.03236056731,-1.11304732941,-1.32218543151,-1.50295943205,0.835352729146,-1.26740864894,-1.64114887667,-1.22198444545,-1.48594236978,-1.65353207082,-1.12079916272,-1.65089447013,-1.18080341824,-1.04958627156
Promotions/Deals/Discounts,-1.22821496422,-1.53307506838,-1.24630478326,-1.20776274749,-1.52264252844,-1.04113644898,-1.17617501168,-1.20925578903,-1.4322311823,-2.24694911375,-2.0059843096,-1.19470944162,-1.34598521982,-1.6924231044,-1.22664633047,-1.61538666324,-1.44890863286,2.36581341533,-1.64540014198,-1.85151567475,-2.05083903526,-1.71870630057,-2.05209914468,-1.14469882441,-1.13044682096
Order_Issue,-1.44439972051,-1.10939489119,-1.24502079565,-1.11905915761,-1.54200236687,-1.33494971798,-0.964971292692,-1.0678897024,-0.400174821744,-0.245918406556,-1.68328693754,-1.05170604811,-1.36911905038,-0.778842939291,-1.1483267998,-0.58707019462,-1.13781417353,-1.12598202916,-1.43767631609,-1.52048372307,-1.23473215875,-1.35809353555,-1.05934531491,-1.18173775155,-1.13088141247
Product Inventory,-1.27367192145,-1.3862737584,-1.44193200377,-1.5637085416,-1.69272774216,-1.43897342112,-1.58389479022,-1.47546712682,-1.08673420958,-1.86216557384,-1.04024993166,-1.17370639926,-1.09409410381,-0.9538368546,-1.59327022862,-0.411389339806,-0.330361502416,-1.46034517961,-1.67933052174,-2.02888485356,-1.15147776062,-2.04513768625,-1.31514836982,-1.42675151316,-1.28702762303
Order_Issue,-0.883336854356,-1.18264299683,-1.03057909379,-1.31285195265,-1.56253597856,-0.946560423862,-1.08375686551,-1.12903815922,-0.513456519814,-0.111972801273,-1.20040568692,-1.04436927543,-1.4826276479,-1.4858348373,-1.1874271474,-1.31221841005,-0.510452473816,-1.22267324883,-1.06076378971,-0.842889440224,-1.01388070762,-1.46106656234,-0.764530116789,-1.09666215864,-1.21719107045
Product Details,-1.24531743977,-1.15135607012,-1.21679537107,-1.18633489617,-1.38771435154,-1.35866110954,-1.40562343645,-1.16420606958,-0.739422599019,-1.47278852892,-0.432737016602,-1.20034969032,-1.27350718483,-1.58228977227,-1.40757408377,0.104351347162,-0.738145077999,-1.44302357965,-1.23364985667,-1.01294720141,-2.36269847669,-0.855323077564,-1.7011278794,-1.2200859483,-1.34946028801
Product Comparison,-1.11555051036,-1.28381690462,-1.17111530642,-1.29635919906,-0.766524080321,-1.14814617321,-1.11333069105,-1.1080386162,-1.6313378877,-1.37104230538,-1.3184452038,-1.07999157092,-0.539403323201,-1.00436123403,-0.227696177271,-0.645145431425,-1.54816716559,-0.973667773037,-0.694366743134,-0.9838209153,-1.46767580636,-1.55045883139,-2.24611050792,-1.0550671913,-1.04305257555
Order_Issue,-1.86899784148,-1.30286050821,-1.21213898308,-1.34221295809,-0.683957506872,-1.45212769453,-1.36138785453,-1.31822329288,-0.725595526517,0.406536185758,-1.69435132861,-1.29917476886,-1.01250705444,-0.883942118443,-1.26560489021,-1.58065192953,-1.10410537109,-1.65869629501,-1.24060961573,-1.26428862517,-0.695625323953,-0.97245073455,-0.250785569407,-1.13524174858,-1.13982114126
Store_Pickup_Queries,-1.55105403239,-1.50377166713,-1.41647822548,-1.48556349203,-1.20659776032,-1.61512305658,-1.2649091615,-1.37150496037,-1.52620783562,-1.76287718523,-1.37468744679,-1.34810558843,-1.44196885694,-1.22348858339,-1.42216610261,-0.551506687607,-1.54488503337,-1.49863932603,-1.4040093832,-1.80066961728,0.182826055316,-2.26717471482,0.211203676421,-1.24855560899,-1.23181731708
Store_Pickup_Queries,-1.3349958651,-1.36940862978,-0.815154691814,-1.31990343725,-1.13494857699,-0.980703013442,-1.23407706535,-1.25202631183,-1.10236951466,-2.35732770086,-0.792611329934,-1.29498110469,-1.25079455156,-1.16597016582,-1.35114705042,-1.43931390071,-1.25021396995,-1.48954263186,-1.34631982486,-1.25041944497,-1.1682433969,-1.8796710933,0.952773328075,-1.10336217187,-1.23389395404
Product Inventory,-1.1780753935,-1.10861052698,-1.07363390604,-1.27023062041,-1.56240315988,-0.97971773039,-1.19147669162,-1.29131830927,-1.13824468413,-0.605702623957,-1.07247955589,-1.15327699089,-1.17684463936,-1.61309079437,-1.21158693844,-1.11956448099,0.0392344435722,-0.761015100838,-1.07017880301,-1.06965627438,-0.973748798919,-1.16249653923,-1.0957909445,-1.24351581367,-1.25242203134
Order_Assistance,-0.78255206474,-1.23012921355,-1.19379254007,-1.2377856174,-1.43107346412,-1.46995960378,-1.16314077593,-1.14277584965,-0.507959172731,-0.50865300584,-0.641875444523,-1.18487179772,-1.30279806374,-1.09401893248,-1.3850035484,-1.19487936516,-1.12651742176,-0.868269207369,-1.8225719053,-0.752614921402,-1.31120019385,-1.41894913213,-1.54188507344,-1.03405983618,-1.34568134932
Store_Pickup_Queries,-1.43961202683,-1.300907038,-1.30052770902,-1.34014320223,-2.01214025785,-1.2123813379,-1.36548880717,-1.30759453466,-1.16203297646,-2.45002871402,-1.38915981173,-1.17405508538,-1.55127148023,-1.53927142903,-1.27271868985,-0.316252481869,-0.928788202142,-1.30282010773,-1.31893934994,-1.47605970593,-1.0598324229,-1.75723047642,0.495540720054,-1.1737646411,-1.2839950096
Promotions/Deals/Discounts,-1.43035936013,-1.48048154703,-1.27172286546,-1.22849995544,-1.25134318611,-1.82588922424,-1.18073929383,-1.186113717,-1.43902102884,-2.02512056727,-1.5157457892,-1.13186118212,-1.16364724871,-1.24038778401,-1.30289919916,-1.02359995367,-1.68937948448,0.411217478946,-1.56374066851,-1.31969656475,-1.58010688033,-1.54140766111,-1.77313129138,-1.1631015062,-1.14065380618
Shipping Inquiry,-1.26309271845,-1.29374357191,-1.0934545261,-1.21532245151,-0.921703726077,-1.18010944604,-1.2367043474,-1.24908462076,-1.2275676091,-1.07796247332,-2.31954648138,-1.17909281404,-1.6160919094,-1.28984597377,-1.12681289088,-0.985608447325,-1.40488169734,-1.2361502001,-1.10091132577,-0.34594447273,0.314732803128,-2.03562563303,-0.250195680803,-1.1054003135,-1.19051941777
Product Details,-1.16426632588,-1.69780692048,-1.64129289258,-1.38041876837,-1.99787156176,-1.59844011821,-1.4818580736,-1.30202178744,-0.946026824089,-1.25124735137,-1.12386596066,-1.07210188597,-1.35010919218,-1.01353955967,-2.28515016572,0.634975017227,-0.361558848019,-1.24497514953,-1.8890137077,-2.03930411995,-2.00925961592,-2.82819469161,-2.53757351945,-1.42916496977,-1.18838976031
Order_Assistance,-0.829131025367,-1.22771730575,-1.0214956515,-1.0905073481,-1.1194169139,-0.818441510553,-1.12250929138,-1.18313883856,-0.392668138433,-0.621009675607,-1.05379211094,-1.08138102172,-0.901582504277,-1.11375529565,-1.27300227885,-0.862156313869,-1.02589947903,-1.08043727489,-1.36682722006,-1.41131983939,-1.60058324662,-1.16942106587,-0.88397687832,-1.17339467568,-1.09281899086
Product Inventory,-0.933664788201,-0.983063045693,-0.977119504461,-1.08552506874,-1.57132553623,-0.954685769533,-1.01478479561,-1.19401411128,-0.933312439417,-2.21670084395,-1.57227719507,-1.07750068758,-1.53856128227,-1.16931949142,-1.04913297808,-0.938843842737,0.260508504244,-1.41289494691,-1.57466847124,-0.588571254615,-1.77037464446,-1.41131178413,-1.52005983533,-0.767512074346,-1.1009312224
Product Details,-1.1365769916,-1.09871090418,-0.995029411663,-1.06477004582,-1.53350111762,-0.981959516127,-1.32955916699,-1.18390431829,-1.2017021107,-0.732058188297,-0.965846232165,-1.03474061167,-1.19675510934,-1.01669266895,-0.94886807121,-0.145746955384,-0.462171437216,-1.47746294085,-0.825569014999,-1.45027340654,-1.53344750606,-1.15303995383,-0.953382450837,-1.1454050654,-0.999799804862
Product Inventory,-0.957488853264,-0.995705408061,-1.05869470952,-0.862242569688,-1.38865836398,-1.0717558873,-1.17144305732,-1.01151838098,-1.57196159764,-0.689283344257,-1.33372637199,-1.02072894719,-0.622021432067,-1.04385495611,-0.885457458629,-0.596833672659,0.0552416696238,-1.88575357756,-1.00255439025,-1.40554076258,-1.44593290134,-1.69939139221,-1.1402100474,-1.04454025116,-1.07765418925
Store_Pickup_Queries,-1.21994427123,-1.05392948081,-1.10127055719,-1.07897640238,-1.4925244159,-1.12978200629,-1.15973183582,-1.2162001692,-1.307828531,-2.1299011381,-1.48905172454,-1.10685200798,-0.883675257146,-1.10798384804,-1.08361603838,-1.29974421629,-0.176816651074,-1.19381643873,-1.67870578241,-1.26234589033,-1.39542902034,-1.26383602788,0.304780869533,-1.12395603645,-1.12278110766
Return Policy,-0.956851167294,-0.997746794316,-1.07488458647,-1.10726022374,-1.66552687174,-1.29546201016,-1.29435952459,-1.10383716749,-0.772424839407,-1.20319546047,-1.5976207474,-1.08768799309,-1.42732593753,-1.07583674231,-1.17823142672,-0.966428041153,-1.19278966787,-1.1152121161,-0.450879089807,-1.37193727285,-1.28297856406,-1.17039494309,-0.748895369397,-1.11869278958,-1.09185763687
Store_Pickup_Queries,-1.38732729162,-1.33408813628,-1.31497850333,-1.24851429455,-0.99532044605,-1.60937083515,-1.27111044746,-1.34584228478,-1.59523829783,-1.50777542545,-1.83927204256,-1.27626030597,-1.36574081606,-1.3105200787,-1.17857194001,-1.15023371611,-0.999077741659,-1.20615193175,-1.65158358672,-2.04772754259,-1.4317565647,-1.70633466564,-0.0848698441637,-1.29894217996,-1.14888127268
Size-Shape,-1.09721557795,-1.09731032445,-1.031475505,-1.02301004002,-1.4726884748,-1.34467358808,-1.14330082714,-1.16280644127,-1.42736596052,-1.26309953052,-0.962278576159,-1.10570390843,-1.32119574974,-1.123566902,-1.11174597864,-0.723031456457,-1.09736764105,-1.32011830871,-0.640447159457,-1.48072166494,-1.50647370336,0.645357278177,-1.61059451503,-1.1064718067,-1.10529714303
Product Inventory,-0.865340018233,-1.18614048717,-1.05603182115,-1.12573736614,-1.62715683918,-0.602011007748,-1.008647065,-0.868375641921,-0.870783620555,-1.10600946114,-1.2869543115,-0.891835614353,-1.83986322615,-1.1874906085,-0.829912946522,-0.51814469141,-0.0793838921227,-1.54725068088,-1.20740700986,-0.908471559168,-1.28631752478,-1.16761604063,-1.66782238051,-1.05957538614,-0.930062155339
Warranty Enquiry,-1.13393892008,-1.18419697779,-1.1182564095,-1.11336284903,-1.35990154844,-1.16768368172,-1.28215339868,-1.15459722969,-1.0444182762,-1.24269317722,-1.18132492248,-1.03520372688,-1.04928378326,-1.31356410234,-1.56635309007,-0.113889866858,-1.34002354156,-0.590068335722,-1.42633357902,-1.45531090499,-1.56265336941,-1.68151149809,-1.6816602519,-1.07172078108,0.267550412939
Order_Issue,-1.22121074225,-1.10884902611,-1.10931861754,-1.27087553589,-1.38783931869,-1.00191777159,-1.13116962526,-1.04416424093,-1.52113657931,0.167287801337,-1.16909981233,-1.16243277167,-1.31517640026,-1.25475535293,-1.25456322599,-1.09380751146,-1.40561804045,-1.05624902604,-1.28825491401,-1.1562758399,-1.35812787367,-1.47309437684,-0.550479571369,-1.11289903109,-1.07679671033
Size-Shape,-1.12749099942,-1.05539759156,-0.977782599496,-1.1243607012,-1.96274945542,-1.26892930156,-0.77524894155,-1.12339264722,-1.00803767016,-1.59129943365,-1.26871598326,-1.0756295776,-1.2799368761,-1.45063717315,-1.32123947893,-0.295414059542,-1.10132040201,-1.42030811859,-1.24659763846,-1.34196504639,-1.09840357321,0.352675695836,-2.42242004254,-1.05137844182,-1.20196442088
Store_Pickup_Queries,-1.22321296478,-1.3316683871,-1.03030390375,-1.27059362731,-1.48052954982,-1.42688049461,-1.15633192117,-1.05541582736,-0.442720165164,-1.14264899526,-0.977607890543,-1.09430127602,-1.08574906999,-1.58381317531,-1.10782350759,-1.86254131814,-0.682271625644,-1.25153012235,-1.35276008511,-0.868859724662,-1.32496261313,-1.37407317086,0.3901906853,-1.13081735768,-1.0947506171
Product Details,-1.32998041491,-1.24501214234,-1.2426600073,-1.37572185957,-1.6720218583,-1.19471504004,-1.10546835508,-1.30477443151,-1.28765432336,-0.784990436772,-1.31611339167,-1.23538493689,-1.07119606751,-1.38373706987,-1.12308773311,-0.378288350844,-0.499402647376,-0.826338895678,-1.33695496097,-1.63518017153,-0.612727621496,-0.598538094299,-1.57991731742,-1.14268296825,-1.13794969889
Product Inventory,-0.868761258772,-0.962088156993,-0.925183585746,-0.898743180593,-0.790983421273,-1.38496689566,-1.07444859657,-1.04992172732,-1.43899284303,-1.31303103176,-1.52637641753,-0.989442916329,-1.4145183814,-1.6824996697,-0.934338108488,-1.07598054354,0.370322957107,-0.934344216509,-1.30144805405,-1.50702047888,-1.2070639256,-1.24655542076,-1.63258001772,-0.991249981862,-0.979637321097
Account_Enquiry,-0.334673977074,-1.17744659843,-1.17511719562,-1.25401177053,-1.16682000146,-1.21661107699,-1.25902482204,-1.126446396,-0.802977006005,-2.16176457754,-0.675818850322,-1.08977376437,-1.42772397746,-1.57541330745,-1.2311674133,-1.46719801135,-1.21070977565,-0.751716733117,-1.51170260934,-0.383756423179,-1.6440638231,-1.46588311341,-1.12724212129,-1.16206303224,-1.09030372333
Shipping Inquiry,-1.27710002839,-1.19268606107,-0.937520040159,-1.15128067418,-1.26001243554,-1.6330525299,-1.27076012038,-1.13702332706,-0.816201656016,-2.04083152654,-0.453772882101,-1.15800912778,-1.38777203155,-1.42795295377,-1.06995074639,-1.26457995487,-1.50125854489,-1.69061320162,-1.57154056286,-1.30670690506,0.164505426974,-1.75316088144,-1.90429681521,-0.984118225119,-1.08135910974
Giftcard_Issues,-1.16803401408,-1.02508439152,-1.04096249847,-1.12356033284,-0.175413177319,-1.08160938729,-1.15569949848,-1.14355671315,-1.20483689373,-0.560985367121,-0.919540192177,-1.09139406672,-1.25233578432,-1.45317506042,-1.21902884126,-1.26341456726,-1.27848774915,-1.37901210768,-1.19151626568,-0.72765049838,-1.34951923176,-1.08949358884,-1.29066678277,-1.16271938494,-1.10861505103
Giftcard_Issues,-1.24686329266,-0.694215195456,-1.12310809848,-1.03257554502,0.621534420142,-1.11535746395,-1.06450756506,-1.0363158119,-1.28046704836,-1.68574179561,-1.42710313913,-0.812500323556,-1.01142369625,-1.49593713821,-1.07731633958,-1.03216088193,-1.74150913198,-1.1327773508,-1.49137158626,-0.580297747345,-1.78800641811,-1.10394402742,-2.69563503579,-1.04194963635,-1.03748242418
Price Match,-1.21905202252,-1.0340932539,-1.18251287698,-1.34513057305,-1.81334230217,-1.66128066489,-1.02486545374,-0.986918565902,-1.07885128682,-1.98248091674,-1.31047712306,-0.957580221867,-0.074559275312,-0.719262918004,-0.910534218091,-0.679337244448,-1.15892049902,-0.469496524963,-1.4031352401,-1.96350718262,-1.77237578729,-1.48164587831,-1.77090894814,-1.08475677067,-1.02775545147
Order_Assistance,-1.14355212574,-1.0401679529,-1.03666018613,-0.848237983338,-1.30418316266,-1.48843957214,-1.07180716821,-0.89927050764,-0.171954163198,-1.34685476645,-1.21148265633,-1.04894046909,-0.999095047875,-1.1401310299,-0.993428044182,-0.631732907839,-0.377149624008,-1.2341388254,-1.19087459897,-1.31495035772,-1.69194125362,-0.94142114183,-1.3713040916,-1.00357459775,-1.13654795935
Return Policy,-1.60018978788,-1.54644028977,-1.16320090273,-1.39929388441,-1.24923713463,-1.46609311856,-1.35748213959,-1.44560126388,-1.29214329765,-3.66126414262,-1.95598793513,-1.116113141,-1.34863723011,-1.45912855934,-1.28993308723,-1.66042177864,-0.968675324539,-1.35007894192,0.878538450844,-1.12511001429,-1.89959280239,-2.02380421735,-1.5147922684,-1.21842036212,-1.21251777179
Layaway Query,-1.34120890542,-1.17518888819,-1.12851271781,-1.1792714172,-1.44718298402,0.649253641855,-1.17979559831,-1.23832933633,-1.35379897753,-1.35478973339,-1.42349753923,-1.2489920253,-1.61897818328,-1.70307237406,-1.11977573237,-1.26662852006,-0.752362917792,-1.15462025009,-1.38092816794,-1.792947307,-1.31218766536,-1.46226141746,-1.3645396087,-1.09366356778,-1.10421880697
Product Details,-1.3484588524,-1.21539605333,-0.592000685759,-1.22172417523,-1.36282983534,-1.61014595356,-1.24030172695,-1.26368509417,-1.40782992759,-1.79421858582,-1.45917570936,-1.13073224628,-1.62803910046,-1.64291883392,-1.25859581291,-0.465306428797,-0.645685546805,-0.996167677349,-1.53441390905,-1.46094194377,-0.807224434324,-1.46466681302,-1.4431722172,-1.05858541106,-1.13589107011
Shipping Inquiry,-1.16177514274,-0.980685153537,-1.19955310364,-1.20888764261,-1.25106592285,-1.74212380944,-1.10348103563,-1.09544069755,-1.40816946609,-0.200831982786,-1.5030761408,-1.20700858901,-0.985628532408,-1.88005136048,-1.28388193585,-1.86163789606,-1.64049458061,-1.86922415112,-1.54787648476,-1.68805412791,0.729780737506,-1.58561199068,-1.20549829465,-1.06070512726,-1.08472928578
Product Inventory,-1.10344982352,-1.01812075699,-1.04348449178,-1.11978222308,-1.18380261846,-1.1108104815,-1.06604638347,-1.00632106236,-0.901724450523,-0.891024254853,-1.04947140698,-0.846568666338,-1.63227437303,-1.62314653876,-1.0136286956,-0.813079142657,-0.280073062391,-1.00763207081,-1.41664689198,-0.655416646136,-1.72702143661,-0.751438060815,-0.802457332191,-1.10603649177,-1.00983811536
Payment Issues,-1.16943386097,-1.06880272532,-1.17694490689,-0.976307385903,-1.5033337289,-1.04002986712,-1.05649277429,-1.0194636236,-1.00224551824,-1.70749066994,0.48042744293,-1.12310527877,-1.45896300683,-1.15275928421,-1.07858604329,-0.922749204363,-0.754574375457,-0.80228019765,-1.3594779601,-0.965159950899,-1.75272302225,-1.23770981768,-1.38821340103,-1.03781529136,-1.19155920078
Price Match,-1.64618796875,-1.20122196091,-1.31072512061,-1.47994718096,-1.49007536738,-1.83634535635,-1.43879175559,-1.28014029031,-1.849657655,-2.6140284063,-1.24156062538,-1.23335827395,0.338572258077,-1.34691754357,-1.36824678008,-0.90851214758,-1.61338281312,0.245300981143,-1.64328380826,-1.79048641399,-2.03623392534,-1.72666859252,-0.726050106655,-1.17215548644,-1.16391536246
Order_Assistance,-1.24128957467,-1.26773106354,-1.09086990157,-1.22611149124,-1.5480811878,-1.52265265584,-0.938750276511,-0.930824189604,-0.44827007018,-0.909049791939,-1.91371724772,-1.14978829149,-1.34965353208,-1.6079276941,-1.32973325019,-1.86716021866,-1.40897512733,-0.73006333215,-1.12955147259,-1.03468830735,-0.711143865871,-1.57122143492,-1.16262310618,-1.03677094236,-1.13750670415
Promotions/Deals/Discounts,-1.44576472934,-1.5587962609,-1.32788311094,-1.22965384533,-1.80576350037,-1.55029161317,-1.1611958022,-1.2361738885,-1.05911361365,-2.84687863511,-0.988619906589,-1.33617696833,-1.72476614409,-1.55652104384,-1.30609995984,-1.2666492426,-1.78267911042,1.11915057814,-1.73768032438,-0.704137609943,-1.62667861749,-0.967205318089,-1.99590035452,-1.251556947,-1.20180959141
Payment Issues,-1.31122472365,-1.65883136903,-1.59327980936,-1.78402099938,-1.78328702541,-1.59780221356,-1.69427262546,-1.53056629294,-0.355900294849,-1.46611642458,-0.297236533198,-1.20797221624,-1.28340648359,-1.60984910237,-2.0814024467,-0.97600731734,-0.80001802375,-1.34525278776,-1.78117148847,-1.76609914298,-2.51271960291,-2.67862439369,-2.04145523423,-1.42370904062,-1.24218879293
Product Details,-1.09996662574,-1.02025666612,-1.15100759407,-1.06505736514,-1.39264120479,-1.0617567507,-1.05983491376,-1.13111813862,-1.33677812774,-1.81393731421,-1.23103448448,-1.09192542746,-1.499236568,-1.11540891893,-1.1468922613,0.451288257585,-1.23732020179,-1.37145494632,-1.52290756763,-1.15972398889,-0.875882422166,-0.329963758723,-1.80182350545,-1.11250863007,-1.02668263031
