,Account Disabled,Account Info,Account Setup,Add Ons,Additional User,Anti Virus,App Issue,Appointment,Bill Explaination,Bill Related,Block Calls,Cable Box Not Working,Cable Issue,Call History,Caller Id,Cancellation,Change Package,Channel Issue,Channel List,Chhange Address - My Move,Dail Tone Issue,Details Of Existing Plan,Digital Adapter,Dvr Issue,Email Issue,Home Wifi,Internet Not Working,Login Issue,Make Payment,Modem Issue,Modem Setup,Multiple Tv,Odc-Not Working,Odm,Online Tv Issues,Order Status,Payment Status,Phone Cancellation,Phone Not Working,Phone Setup,Plan Explaination,Purchase Modem,Receving Bill - Paper&Paperless,Refund,Remote,Return Box,Service Availablity,Service Issue,Signal Issue,Smart Tv,Speed Issue,Streaming,Tv Not Working,Tv Setup,Twc Id,Update,Upgrade Plan-Internet,Voice Mail,Wifi Password
Home Wifi,-0.991129111003,-1.20404016791,-1.11236926309,-1.00000796003,-1.032511332,-0.999935378902,-1.44383584185,-1.04814404647,-1.23056095012,-0.983832563282,-0.999975038258,-1.17417092719,-1.49604333399,-0.99998481188,-1.07868757893,-1.70876452667,-1.01778889238,-1.4428539638,-1.17188987239,-0.999150089441,-1.00000064002,-0.97919760314,-0.999989051872,-1.57969543792,-0.989157611525,0.458632744834,-0.890919287296,-0.983634057306,-1.01940238182,-1.17935690694,-0.918118449091,-1.00000995832,-1.22564679885,-1.2923684772,-1.0354558811,-1.00474327894,-0.999975783114,-1.07663322422,-0.990095290823,-1.13559606985,-0.972272739163,-0.93929455057,-0.999993162066,-1.00000328081,-1.03196904419,-1.16270371036,-1.18351673001,-0.991622756666,-0.973191665203,-1.00045455133,-0.96958827334,-1.01167643234,-1.13192138378,-1.23529727357,-1.14273209696,-0.994756068935,-1.03684307741,-0.999916348056,-0.940489132696
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Twc Id,-0.955919389712,-0.692832842647,-1.09752192686,-0.999975495002,-0.99999938907,-0.999830118131,-1.37560543447,-0.999632416149,-0.999921040732,-1.00340360977,-1.75786590298,-1.03791508884,-0.999355212556,-1.0485939999,-0.796630716101,-1.01240483827,-1.00456524886,-0.953389823116,-1.09733086441,-1.25859639131,-1.00682845453,-1.00448240202,-0.999955363973,-1.03986909014,-1.60922994827,-1.00256874984,-0.998211915821,-0.421943915779,-1.01541093372,-1.08314973693,-0.955073635887,-0.999999219909,-0.999865133524,-1.01598432043,-1.03647038255,-1.001266234,-0.999977145112,-1.00448321245,-1.4389847419,-0.968297398962,-1.02430121414,-1.09413383332,-0.999980226882,-1.00000254636,-1.0269832331,-1.30199197204,-0.999304003219,-0.953617058041,-1.13610839874,-1.00049427571,-0.998220307831,-1.01010168707,-1.10851557014,-0.96714581732,-0.333479483115,-0.980723193361,-1.00269592011,-0.999853235093,-1.04671608514
Speed Issue,-1.18780830541,-1.19853881836,-1.05846940122,-0.999971494768,-1.0000117478,-0.999906425265,-1.01252546159,-1.56709210637,-1.22190094779,-1.26438619184,-0.999959903693,-1.02587013456,-1.18149803786,-1.09019250219,-1.0311998444,-0.99820855605,-0.999956486254,-1.00541399311,-1.01146320937,-0.99993871471,-1.0971352246,-0.978668081665,-0.999963429814,-0.987856689415,-0.999942607293,-2.29013634826,-1.88619417734,-0.984822374929,-1.01441772888,-0.999890064509,-1.60979878691,-1.00000579084,-0.999931163764,-1.40665711771,-1.01467983183,-1.00491263529,-0.999976742814,-1.01367252124,-0.994306906661,-1.0876179769,-0.975231558084,-0.986943383825,-1.00003307645,-1.0156986051,-0.999988593021,-1.30363739473,-1.91256082922,-0.981325001853,-1.19158775065,-1.00001371857,0.922803792326,-0.990728850086,-1.07741597368,-1.06616558045,-1.00002109002,-1.03305291153,-0.957771714344,-0.999889124599,-1.05355968118
Cable Box Not Working,-1.02087571889,-0.961984790785,-1.1242095906,-1.0477125323,-0.999987962073,-0.972778999454,-1.94156685866,-0.93347157405,-0.958433578637,-1.00856638528,-1.57916391013,0.170694069502,-1.00546068203,-1.11713782382,-1.03638273938,-1.03199815257,-1.0430013704,-1.03607266826,-0.997716670122,-1.23790167526,-0.999971259802,-1.01621737343,-0.999924283068,-0.894984010931,-0.980898537689,-0.999546001961,-0.982437361408,-0.977789178204,-1.01636078572,-1.11035797135,-0.935666667626,-1.00000212742,-0.998909744153,-1.00788681524,-1.2940772833,-1.00234838873,-0.998496344497,-0.999991978714,-1.4617364205,-1.11967627858,-0.995701172641,-0.868700776579,-0.999968517069,-0.999989607571,-0.984339284519,-1.52686421663,-1.06459618485,-0.998251689249,-0.805755150863,-1.03882528546,-0.958145006783,-1.1346807886,-1.00337508786,-0.984921012713,-1.00165768897,-1.08443429986,-0.958777768477,-0.993331708201,-1.0796789454
Internet Not Working,-1.27999127275,-1.14918938672,-1.0569799089,-1.00144189225,-1.15815832001,-0.998949795214,-1.03828859722,-0.989611514146,-0.99891128157,-0.990526020755,-1.16912440649,-1.30144896419,-1.61215628969,-1.3250488645,-1.10192677842,-0.993734053159,-1.01604456886,-0.979937245377,-0.998811989638,-0.993719442736,-1.89559899327,-0.978843777726,-1.00001130149,-1.23456478612,-0.989102006639,-0.972984329885,0.292607691801,-0.994437631952,-1.44476253727,-1.01330678581,-1.16456280687,-1.01862315349,-1.13338132764,-1.61122700195,-0.997836491662,-0.995840893298,-0.999530552774,-1.08628667824,-1.65856399318,-1.20441288073,-0.93610363986,-0.983360005462,-1.01427261163,-1.02396447703,-1.51121780443,-1.79746454738,-0.963320348839,-0.960001482969,-0.979888154658,-0.99891944322,-0.629684938544,-0.989116392141,-1.08078442343,-1.03454274824,-1.25890551627,-0.990855849658,-0.93524272482,-0.999938387522,-1.08424175861
Internet Not Working,-1.27999127275,-1.14918938672,-1.0569799089,-1.00144189225,-1.15815832001,-0.998949795214,-1.03828859722,-0.989611514146,-0.99891128157,-0.990526020755,-1.16912440649,-1.30144896419,-1.61215628969,-1.3250488645,-1.10192677842,-0.993734053159,-1.01604456886,-0.979937245377,-0.998811989638,-0.993719442736,-1.89559899327,-0.978843777726,-1.00001130149,-1.23456478612,-0.989102006639,-0.972984329885,0.292607691801,-0.994437631952,-1.44476253727,-1.01330678581,-1.16456280687,-1.01862315349,-1.13338132764,-1.61122700195,-0.997836491662,-0.995840893298,-0.999530552774,-1.08628667824,-1.65856399318,-1.20441288073,-0.93610363986,-0.983360005462,-1.01427261163,-1.02396447703,-1.51121780443,-1.79746454738,-0.963320348839,-0.960001482969,-0.979888154658,-0.99891944322,-0.629684938544,-0.989116392141,-1.08078442343,-1.03454274824,-1.25890551627,-0.990855849658,-0.93524272482,-0.999938387522,-1.08424175861
Dail Tone Issue,-1.00075037956,-1.0205618311,-1.00059546932,-1.00054071059,-1.0001112767,-1.00086936332,-1.01796910383,-1.01568876185,-1.00042294282,-1.00153679847,-1.1023946639,-1.00149324953,-1.00078511427,-1.00010524702,-1.03068234275,-1.01811001654,-1.00066611634,-1.00610184884,-1.0000975806,-1.00064379291,0.344827225612,-1.02044252279,-1.00025253548,-1.00058420564,-0.892687851614,-1.00172762414,-0.98381575375,-1.01321359102,-1.01353847178,-1.08327942705,-1.25161593948,-1.00005218643,-1.00065097378,-1.00005069868,-1.0002753438,-1.00079211239,-1.00019473056,-1.00003921409,-0.414792803311,-1.10819391141,-1.0383325309,-1.09125193901,-1.00019639511,-1.0000675907,-1.00026740275,-1.30199197204,-1.00211606195,-1.01632530203,-1.05987625216,-1.0001492013,-1.15719656546,-1.0008798814,-1.00093631304,-1.01032028638,-1.00086923391,-1.00582235673,-1.01736780936,-1.00073501261,-1.0001673878
Phone Not Working,-1.01763746653,-0.915480202784,-1.15080399786,-0.998370167045,-1.00003226283,-1.30828551869,-0.966920293333,-0.893478172301,-1.01470207018,-1.20137975116,-1.02405620227,-1.06686620753,-0.999765958217,-0.999015002209,-0.97635995792,-0.970467072604,-1.00245508362,-1.15623286284,-1.02203940668,-1.00201992462,-1.24937939299,-0.995616714181,-0.999090700161,-0.996141222309,-0.871999021848,-0.990601195922,-0.923948542079,-0.946017776079,-0.976241335619,-0.973170482777,-0.906123182642,-1.02453440619,-0.999971091047,-1.02356873483,-1.01895288661,-1.00407510512,-1.00001005855,-1.04932133343,-0.0929528084616,-0.832579954991,-0.932207113349,-0.996306555481,-0.99999327129,-1.0488702287,-1.03984090078,-1.31875402894,-1.32609764181,-0.877420076955,-0.907461670094,-1.00183315666,-1.13587222611,-1.02364066913,-1.18314299152,-0.984289447039,-0.993364119769,-0.980893791176,-1.10508720646,-0.993102863013,-1.07076057194
Dvr Issue,-1.12758184702,-1.08422305907,-1.17618046668,-1.04208134316,-1.06286783245,-1.01495414973,-2.18329718548,-1.54643303403,-1.16608571963,-1.08638642497,-1.46720321618,-0.443514905867,-0.996817987689,-1.0946611727,-1.05567045615,-1.27004649567,-1.06073458827,-0.999990508908,-1.11894139069,-1.43774775608,-1.00123363205,-0.985233172796,-1.02876670619,0.09476285615,-1.05639736379,-1.21528047361,-1.21206560262,-1.44344548341,-1.02340111182,-1.13535326565,-1.01806931801,-1.01923820269,-1.38969122169,-1.05070483292,-1.19320210277,-1.00747612597,-0.996715610086,-1.01500970915,-1.37821631803,-1.17399776506,-1.02685255351,-1.06105149057,-1.00142104431,-1.05087172228,-1.23049598083,-1.19858909448,-0.978708263771,-1.06706121016,-0.804127387287,-1.02222679877,-1.39041875577,-1.1046757092,-1.13616030663,-0.967020679329,-1.07752637292,-1.05457224526,-1.04848042327,-1.00707929976,-1.07530452562
Dail Tone Issue,-1.35388186035,-1.07276662292,-1.03826070376,-1.00347304344,-1.03821555329,-1.07218487412,-1.03793496969,-1.06528442249,-1.00672643385,-1.03527090982,-1.16087237867,-1.10870519694,-1.29459715301,-1.0421020073,-1.07643781369,-1.08058806675,-1.01184855632,-1.10486811765,-1.03750788715,-1.00839709604,0.164470948675,-1.02987372701,-1.0038778326,-1.09974965752,-1.15628459208,-1.03032810345,-0.913289165767,-1.18335705944,-1.07621502207,-1.02993548269,-1.0006631189,-1.00957912807,-1.02630425167,-1.08890480402,-1.01499215586,-1.00242667112,-1.00273027374,-1.01045840661,-0.391605001492,-1.12167055035,-0.943083895586,-1.03930869146,-1.00353037156,-1.01573316497,-1.0864323107,-1.27878910644,-1.46740736752,-0.932615309755,-1.10920144119,-1.04648896907,-1.33189523197,-1.01945215737,-1.10404767709,-1.07225597191,-1.11020849294,-1.01046840757,-1.024428758,-1.20300260177,-1.02276442062
Phone Not Working,-1.43202368612,-1.03037535822,-1.06851151859,-1.00239699194,-1.024028175,-1.17183958941,-1.02411855359,-1.022722874,-1.00512704085,-1.09052375052,-1.09734877713,-1.08598070784,-1.31690752563,-1.00043935284,-1.03766634565,-1.16657194456,-1.00446138714,-1.07678388279,-1.05543266169,-1.00373596602,-1.13712745728,-1.00367600362,-1.00154469882,-1.08973251082,-1.16972053484,-1.03626653175,-0.790242140829,-1.09523453467,-1.01301797361,-1.00438459895,-0.497185158963,-1.01511281689,-1.00384498316,-1.02120973374,-1.02097342005,-0.999135795657,-1.0013811973,-0.955914844652,-0.184569057795,-0.984984269548,-0.737977713277,-0.990845370207,-1.00066795077,-1.02791886936,-1.03553708192,-1.18723356601,-1.72011659629,-0.633645324405,-1.04766556585,-1.06265257475,-1.36672167433,-1.01870394481,-1.15647543553,-1.06902817622,-1.10308865586,-1.00559901705,-1.04166375488,-1.27043606112,-1.0333915136
Email Issue,-1.1305430285,-0.925418646805,-1.10777776291,-1.00626782488,-1.00092419487,-1.21903210306,-1.50803780941,-0.958530083734,-1.02391480236,-1.14079965077,-1.68709879808,-1.50326794719,-1.38651718961,-1.06093934693,-1.13721058352,-0.980149693684,-1.00826648808,-1.59126863495,-1.01428984929,-1.45122493478,-1.1750881636,-1.0084565603,-1.00208737125,-1.07807698815,0.0855610098136,-0.992964048332,-1.00419291545,-0.88439062617,-1.00586605035,-1.02711132148,-0.994147081058,-1.01751560977,-1.0043779343,-1.23754748631,-1.02037536035,-1.00634137722,-1.00176443816,-1.06192181606,-0.373802317127,-0.864982973931,-0.993240843341,-1.01256530953,-1.05976064869,-1.03595275364,-1.03271230289,-1.69230124795,-1.36276643336,-0.980305053812,-1.03292973361,-1.04374869281,-1.50477307911,-1.02515892791,-1.1554121631,-1.0237893056,-0.990044005136,-0.932868129872,-1.1000645818,-1.00279469282,-1.10523240287
Dail Tone Issue,-0.999791044817,-1.01213666286,-0.999878197497,-1.00045649997,-0.99999494146,-0.999730700836,-1.01589175718,-1.0047010633,-0.999872410726,-1.00055258081,-1.10664500386,-0.999554195573,-0.99971999055,-0.999983415044,-1.03194430782,-1.01658634071,-0.999809380126,-0.99822793015,-0.999968064177,-0.999803685728,0.493769733454,-1.02435903111,-0.999896734804,-0.999902502477,-1.00031482294,-0.999438364415,-1.08124020823,-0.996906049404,-1.01195100464,-1.07710359221,-1.27742799104,-1.00000179544,-0.999787067878,-1.00000450565,-0.999944873175,-1.0004434229,-0.99996508632,-0.999991649066,-0.54217107544,-1.10167900051,-1.03696814395,-1.07838755105,-1.00005011275,-0.999977078258,-0.999967339397,-1.30199197204,-1.00150612717,-1.00376109008,-1.06381270469,-0.99996076551,-1.20520620793,-0.999751196413,-0.99975137211,-1.01203379007,-1.00012906198,-1.0039510843,-1.01206958792,-0.999737049829,-1.00017885589
Speed Issue,-1.18780830541,-1.19853881836,-1.05846940122,-0.999971494768,-1.0000117478,-0.999906425265,-1.01252546159,-1.56709210637,-1.22190094779,-1.26438619184,-0.999959903693,-1.02587013456,-1.18149803786,-1.09019250219,-1.0311998444,-0.99820855605,-0.999956486254,-1.00541399311,-1.01146320937,-0.99993871471,-1.0971352246,-0.978668081665,-0.999963429814,-0.987856689415,-0.999942607293,-2.29013634826,-1.88619417734,-0.984822374929,-1.01441772888,-0.999890064509,-1.60979878691,-1.00000579084,-0.999931163764,-1.40665711771,-1.01467983183,-1.00491263529,-0.999976742814,-1.01367252124,-0.994306906661,-1.0876179769,-0.975231558084,-0.986943383825,-1.00003307645,-1.0156986051,-0.999988593021,-1.30363739473,-1.91256082922,-0.981325001853,-1.19158775065,-1.00001371857,0.922803792326,-0.990728850086,-1.07741597368,-1.06616558045,-1.00002109002,-1.03305291153,-0.957771714344,-0.999889124599,-1.05355968118
Signal Issue,-1.32155013932,-0.996174211713,-0.992980305128,-1.0957301462,-1.06432327899,-1.01453071369,-0.985332334382,-0.970121182473,-1.0355684626,-1.02711556225,-1.1562479169,-1.09384097893,-0.96459796437,-0.999999923756,-1.00320847026,-1.02652349755,-0.984362290957,-0.659528937135,-0.968545709093,-1.71924240529,-1.47803309296,-0.969139570343,-1.09473349886,-1.00948178014,-1.04122662826,-1.22531368661,-0.998268840455,-0.952491500054,-1.01915157835,-1.10023696869,-0.971149813363,-1.06697432588,-2.17547758726,-0.96294435046,-0.978072774081,-1.0023812603,-1.00489378359,-1.00631714964,-0.987617820015,-0.973929615802,-0.920896360817,-0.933615057326,-0.999990386602,-0.999990716828,-0.932473074053,-1.43242611085,-0.99156345937,-0.834651479872,-0.594593786902,-0.994424492629,-1.08552605962,-0.950193339931,-0.728072461704,-0.784966059828,-1.37774738653,-1.06417814959,-1.16306177627,-1.53859207992,-1.07235792652
Channel Issue,-1.31006421937,-1.13743376649,-1.05532290475,-1.06250798812,-1.04200478766,-1.02385554714,-0.98671694955,-1.02419192401,-1.0461279888,-1.03976596245,-1.10208840165,-1.09655520887,-1.30008476398,-1.00073810717,-1.04756123516,-1.35445594779,-0.958798845988,0.399898792391,-0.848793772251,-1.46126441648,-1.30659486795,-0.999992876842,-1.06323779492,-1.23401517135,-1.07000755527,-1.19047457542,-1.06403264683,-1.0701326231,-1.01831164528,-1.0861683236,-1.09427193595,-1.06195237708,-1.75581129524,-1.47644255918,-0.999542107845,-1.00493622548,-1.00659559375,-1.00437909457,-1.00329462148,-1.01516229204,-0.93794032585,-1.05445438922,-1.0011194824,-1.0006976459,-0.939609367347,-1.38538312198,-1.12365051239,-1.06896494138,-0.767012258361,-1.02389993569,-1.81304415335,-0.965266515023,-0.960372777103,-0.955816836076,-1.34551051359,-1.07914457513,-1.20299146566,-1.40231743988,-1.06693163151
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Cancellation,-1.09797731617,-1.05732259222,-1.0207871331,-1.00082577063,-1.0544238468,-1.00164646084,-1.01363204996,-1.00834756542,-1.00062036702,-0.999012151922,-1.05843660323,-1.10661023817,-1.21148080943,-1.11151572695,-1.05411103622,0.180216952388,-1.00724318425,-1.00811796165,-0.999824189366,-0.999558646911,-1.30693396922,-0.99631297174,-1.00073613059,-1.0817575268,-1.00687175835,-0.65193147355,-0.587125523734,-1.02790757512,-1.15250811314,-1.04481848371,-1.07861556047,-1.00646381172,-1.04742851058,-1.20944454984,-0.999828562137,-0.999444957519,-1.00031140055,-0.901369179731,-1.35284363277,-1.07248203406,-1.00880608729,-1.00301205579,-1.00519267631,-1.00837993434,-1.17557023736,-1.4716648104,-0.989099179666,-1.01677180801,-1.00035991962,-1.00000451936,-0.886390976117,-0.998408297635,-1.02976274408,-1.01376544965,-1.08945074495,-0.998071086984,-0.97941774672,-1.00198237165,-1.04533794578
Channel Issue,-1.15378754145,-1.17577745775,-1.06946580193,-0.999969549787,-0.999981123815,-0.99999658696,-1.60183275832,-1.02329686251,-1.01344169919,-1.02325669729,-0.999954500249,-1.03844024491,-1.54867490473,-1.45736926484,-1.0689624383,-1.00371830612,-0.970339328546,0.447453393481,-0.729975277524,-0.999857900494,-0.999983167449,-0.971342413961,-0.999959198434,-2.2708838115,-1.28487308065,-1.59595154279,-0.985417895105,-1.0191709231,-1.00812357104,-1.06122942153,-1.29411356456,-1.0339672014,-1.93643771512,-0.989936270531,-1.08725892762,-0.999927260167,-0.999945896951,-0.999991591931,-1.00909719154,-1.03922170882,-0.958847376697,-1.08935703603,-0.999971445257,-0.999987130722,-1.65976003346,-1.30199197204,-1.06153482619,-0.979279157764,-0.907014048081,-1.00318542037,-0.964812812164,-1.02831895642,-0.991243860358,-0.991354960928,-1.13720643161,-1.02732126753,-1.15221397059,-1.16278438743,-1.02560779804
