sessionId,lineText,lineBy,L2,L3,lineNum,issueLine
ID1231688735,can't access my email account,2,,Email Issue,1,1
ID1231696309,service disconnection,2,,Service Issue,1,1
ID1231698024,OUR DVR IS NOT ALLOWING US TO RECORD BECAUSE IT SAYS IT IS FULL BUT IT IS ONLY AT 0%,2,,Dvr Issue,1,1
ID1231699656,"Two phone lines that service St. Louis Catholic Church's fire alarm system, numbers 512-371-7455 and 512-371-7744, are down and not sending daily test signals to our monitoring company.  Staff is unable to troubleshoot this issue, as it is beyond our expertise.",2,,Phone Not Working,1,1
ID1231700461,My internet connectivity is disconnected when my device is not used for some time,2,,Internet Not Working,1,1
ID1231702946,how much to purchase a channel 402 MAV HD,2,,Plan Explaination,1,1
ID1231705441,i cant log in,2,,Login Issue,1,1
ID1231706258,Is there anyway to change the setting on the box for power save?  The box has been turning off when the tv is on and it's a bit annoying.  thanks.,2,,Cable Box Not Working,1,1
ID1231712040,I can't registr for a TWC Id. What can I do?,2,,Account Info,1,1
ID1231712803,how do i set up my new router/motem for Wifi,2,,Modem Setup,1,1
ID1231713622,cant lo in,2,,Login Issue,1,1
ID1231713629,brouser not working,2,,Internet Not Working,1,1
ID1231716002,Why is my download speed only 4.55mbps for wifi,2,,Speed Issue,1,1
ID1231719333,motorolla sb5101 compatible with your standard 14.99?,2,,Plan Explaination,1,1
ID1231719355,do TWC help with running a ethernet line around house?,2,,Plan Explaination,1,1
ID1231719367,Need to reset password on wireless modem,2,,Account Info,1,1
ID1231724240,can you tell me if a tech has fixed the problem at the pole for my 3 services,2,,Appointment,1,1
ID1231724254,My account has been disabled.,2,,Account Disabled,1,1
ID1231726796,"I want to exchange 3 cable boxes today at the store in Round Rock, TX.  How do I know they have the ones I want before I go?",2,,Service Availablity,1,1
ID1231727630,how to move to my new house,2,,Chhange Address - My Move,1,1
ID1231728468,Password to get messages,2,,Login Issue,1,1
ID1231729301,I am not sure if I need a cable box for better service,2,,Plan Explaination,1,1
ID1231730076,We are adding new service and wanted to know protocol for enabling phone line,2,,Modem Setup,1,1
ID1231732468,Internet Plans,2,,Plan Explaination,1,1
ID1231734848,What channel is the yule log on this year?,2,,Channel Issue,1,1
ID1231734850,Need to reset pasword and user name to the one i had before,2,,Login Issue,1,1
ID1231734858,continued slow conection,2,,Speed Issue,1,1
ID1231739775,i didnt creat my account yet want to do it now,2,,Account Info,1,1
ID1231746150,"I am moving, can I carryover my service to my new apartment",2,,Chhange Address - My Move,1,1
ID1231747791,I get no signal at my house when i hook up to the wall,2,,Signal Issue,1,1
ID1231747815,Went on vacation and came back to no internet,2,,Internet Not Working,1,1
ID1231751799,i disabled my account i forgot my password and user name,2,,Account Disabled,1,1
ID1231751819,"I JUST GOT MY SAMSUNG BOX INSTALLED THIS MORNING. MY CHANNEL GUID AND INFO SCREEN AINT POPPING UP WHEN I PRESS THE BOTTON ON THE REMOTE NOR ON THE BOX, I CALLED THE TEC EARLIER,, HE SAID THERES AN ERROR IN THE SYSTEM AND FOR ME TO WAIT IT OUT BUT ITS BEEN HOURS LATER NOW AND STILL SAME PROBLEM",2,,Channel Issue,1,1
ID1231752628,"One again (I was on chat earlier and the person gave me a link) - I went online and then I opted for chat again. We have no internet connection since Monday - the modem works fine. Second time this year, last time you sent a person to fix it, please do it again",2,,Internet Not Working,1,1
ID1231753420,yule log channel,2,,Channel Issue,1,1
ID1231756453,My internet is running really slow,2,,Speed Issue,1,1
ID1231756462,Can i use headphones with the cable box? Is there a plug in available?,2,,Details Of Existing Plan,1,1
ID1231757285,My technician is over an hour late,2,,Appointment,1,1
ID1231759620,i need to check on my order,2,,Order Status,1,1
ID1231760497,internet keeps going on and off,2,,Internet Not Working,1,1
ID1231762760,"my service does not appear to be working, can you please resend signal to my router?",2,,Modem Setup,1,1
ID1231768372,unable to send the outbound email messages,2,,Email Issue,1,1
ID1231769117,Why does On demand  says currently unavailable,2,,Odc-Not Working,1,1
ID1231769125,Cable box frozen,2,,Cable Box Not Working,1,1
ID1231771344,Very slow internet / Horrible Ping,2,,Speed Issue,1,1
ID1231774574,"WTC office at Eagle Pss, TX, what time do they close??",2,,Service Availablity,1,1
ID1231774597,"For the past week I'm noticing alot of digitizing on my TV and slower computer, I've tried calling on the phone but, it's busy all the time, is there a problem in my area?",2,,Service Availablity,1,1
ID1231776813,Im in my account. If i find my twc Id can I use an app to erase a show that I recorded?,2,,Account Info,1,1
ID1231777566,I don't remember my TWC login and when I try to login it says a TWC id already exists for my account but I cannot remember the credentials. Please help.,2,,Login Issue,1,1
ID1231777578,i need to cancel a service appt,2,,Appointment,1,1
ID1231780852,We have subscribed to the Ultimate 300 plan and my speed is currently less than 4Mbps on download and less than 5Mbps on upload?,2,,Speed Issue,1,1
ID1231781683,"I have tried to create an account, but it just keeps asking me the same questions and doesn't let me register.  I need to put my services on vacation time from December 1, 2014 until April 27, 2015",2,,Account Info,1,1
ID1231783222,"I am having VERY slow internet connect speeds.  I just used the Time Warner test and my Download speed is 2.38 and my Upload speed is 1.10 Mbs.  This is very slow.  I have had this problem for about 3 weeks.  Previously, my Download speed was very high.  Any suggestions?",2,,Speed Issue,1,1
ID1231786448,I need to move my cable box on my house,2,,Cable Box Not Working,1,1
ID1231789707,I am trying to make a login to pay online and I get an error.,2,,Login Issue,1,1
ID1231792168,I'm trying to get into my account to see what is available to me channel wise,2,,Channel List,1,1
ID1231793051,Internet connectivity seems to be down from my house. My account looks clean..Not sure if you guys blocked my account or whether we are experience an outage?,2,,Speed Issue,1,1
ID1231798410,Can you reactivate my prior rr email account?  Jinhof3@wi.rr.com?,2,,Email Issue,1,1
ID1231798414,"I have a twc id and password, but it sends an error when i try to log on to the twc app on the roku 3",2,,Login Issue,1,1
ID1231798416,Need to check to see if my modem is going to be compatible,2,,Modem Setup,1,1
ID1231799257,McAfee won't let me download the free anti-virus,2,,Anti Virus,1,1
ID1231800002,"I was told yesterday that HBO would be added to our package. Is that an immediate update, or does it take a while for it to actually be added?  I didn't see the channel in our channel guide this morning.",2,,Channel Issue,1,1
ID1231800017,"Remote control issues. I have to press very hard on the buttons to get them to work, and I checked the batteries as well",2,,Remote,1,1
ID1231800847,internet out,2,,Internet Not Working,1,1
ID1231802471,"Box showing ""n0Hd APP""",2,,Cable Box Not Working,1,1
ID1231804055,I need to exchange the remote and box and I do not know where the office moved to.  What is the address to the new office,2,,Remote,1,1
ID1231806479,Cannot log into TWC ID assistanece.  Says does not know techie1411@satx.rr.com.  Now it said it sent an email to suabad120478@yahoo.com.  Where did that come from.  Whole thing started because I want to create a second e-mail address,2,,Login Issue,1,1
ID1231810452,need to extend Antenna cable,2,,Cable Issue,1,1
ID1231811238,Internet is very slow,2,,Internet Not Working,1,1
ID1231813005,change password,2,,Login Issue,1,1
ID1231813826,"Hello, I am a TWC Maxx user. Can i use MoCA to extend my home LAN to another coaxial outlet elsewhere in my home? Also, is there a point of entry filter installed at my location to ensure security? Thanks.",2,,Details Of Existing Plan,1,1
ID1231819265,i did a chat this morning because the select button on the remote wasn't working. i got a new one and the select button works but not the volume button and it won't let me turn off the tv,2,,Remote,1,1
ID1231819285,service call,2,,Service Issue,1,1
ID1231820030,Extreme 300 Mpbs: Internet speed varying between 30 and 55,2,,Speed Issue,1,1
ID1231820811,I am buying a Mororola SBG6580 Modem / WiFi Router. I currently have a Arris Modem from TWC. I noticed there is a land line phone wire from the wall to the TWC modem. Will this be an issue with my new modem/router?,2,,Modem Setup,1,1
ID1231822337,I was talking previously to Anthony and he made some changes to my modem config to get speed up. I rebooted (disconnected all cables and wires and rebooted ... still not getting very good speeds,2,,Speed Issue,1,1
ID1231823153,"we just had the triple play installed.  with our new dvr box, the shows we record are listed under most recently.  with our previous box, the shows recorded were listed under the show's name.  how can i change it so it is listed under the shows name as oppose to the most recent being on top",2,,Dvr Issue,1,1
ID1231823162,"HBOGO account locked, need to reset HBOGO password",2,,Login Issue,1,1
ID1231825464,I consistantly experience pages loading slowly. Or internet connectivity issues. A neighbor suggested that I may need a modem upgrade. We just had service installed in June 2014. Please advise.,2,,Speed Issue,1,1
ID1231826970,How do I access my phone mail?  I dial 96 and get no answer,2,,Email Issue,1,1
ID1231827707,On Demand Library not accessible,2,,Odc-Not Working,1,1
ID1231830916,i am getting 2.98 mbps of download,2,,Speed Issue,1,1
ID1231831660,I got a message that my online account has been disabled.  Can you help me?  I would like to pay my bill online.,2,,Account Disabled,1,1
ID1231831666,Internet sucks,2,,Speed Issue,1,1
ID1231831681,I am wanted to know how much longer does it take for tech.to connect my tv to the pole.I added it yesterday to my acct and did not rec'd a work order.,2,,Appointment,1,1
ID1231832409,my email address is being used to send spam,2,,Email Issue,1,1
ID1231833184,I have a TWC DVR-Cable box. I have had this for some time. I do I check to see if there is a newer DVR-Cable box available in my area?,2,,Service Availablity,1,1
ID1231833988,Why isn't my cable working?,2,,Cable Issue,1,1
ID1231837382,"With my TWC login, I am unable to access ESPN3 online",2,,Channel Issue,1,1
ID1231837386,"no internet, tried restarting pc and router",2,,Internet Not Working,1,1
ID1231838151,new account on home with previously installed time warner service,2,,Account Info,1,1
ID1231838161,"Building undergoing renovations and construction, need adjustments to riser work.",2,,Appointment,1,1
ID1231838972,"I have the Extreme internet package.  But my internet still runs painfully slow at times.  I""ve reset the router several times, but still have this issue.",2,,Speed Issue,1,1
ID1231841368,what is the login to the gui of my motorola modem,2,,Login Issue,1,1
ID1231845844,"I BOUGHT MY MOM A KINDLE TABLET AND I WANT TO GET HER WIRELESS INTERNET, HOW CAN I COME ABOUT TO DO SO",2,,Details Of Existing Plan,1,1
ID1231847272,SSID (?) Name Changed- Unable to connect,2,,Internet Not Working,1,1
ID1231850719,I need help to sign in TWC ID,2,,Account Info,1,1
ID1231854190,my download speed is just 1.8mbps,2,,Speed Issue,1,1
ID1231854878,no sound on the TV,2,,Channel Issue,1,1
ID1231856990,my cable box states no service,2,,Service Issue,1,1
ID1231857688,"when we send outbound email, that email is being return without delivery",2,,Email Issue,1,1
ID1231859088,problems with connectivity,2,,Internet Not Working,1,1
ID1231859107,We just got a new modem from the local office. How do we set up a wifi network?,2,,Modem Setup,1,1
ID1231859126,Wifi not working,2,,Home Wifi,1,1
ID1231859761,We just had a new router installed.  How do I change the password?,2,,Account Info,1,1
ID1231860455,I need to know if I am eligible for TWC wifi hotspot,2,,Details Of Existing Plan,1,1
ID1231861270,My phone is not working.  Think you just ported it over,2,,Phone Not Working,1,1
ID1231863937,cannot sign in....,2,,Login Issue,1,1
ID1231863949,I can't send messages,2,,Email Issue,1,1
