XTest,sessionId,y__true,y_pred,y_prob_max
 my heating  boiler not working,INT-sv1appin05-1452884353440-205008,Product or Service Quality issues,Product or Service Quality issues,0.374379709418
i have thank you points and would like to use them to pay a bill  the bill is more than the points how do i add them to my checking acct so that part of the bill is paid by the points supplemented by the money in my account,ID1187380689,"Discounts, Offers, Promotions","Discounts, Offers, Promotions",1.51926375059
im trying to book an appointment online for an engineer as a pipework leak on boiler and its not working,INT-va1appin10-1452762583151-1074,Scheduling Appointments,Scheduling Appointments,1.18406266116
cant access atet website to make a payment,ID1017784257,Product or Service Quality issues,Billing & Payments,0.657193684501
 there i am having problems with ts payee i sent the payment on october 3rd and t claim t havent get the money yet,ID1208500264,Billing & Payments,Billing & Payments,0.720315992697
ts is leeann r wyant i need to know how to get my pin number for my card ending in 2238,ID671536634,Account Management,Account Management,0.91767470581
 i have a checking account and i signed up for the thank you reward points i have checked my points summary and it looks like i have never gotten points from my checking account however i own a forward card and thats the only one i can make points of can you help me how to earn those points from my checking account,ID1100587647,"Discounts, Offers, Promotions","Discounts, Offers, Promotions",1.6144992084
i just made a payment of 5000 on my account how much is it showing,ID671556286,Billing & Payments,Billing & Payments,1.056743091
can i book a boiler service we have via our home care can you send me availibiity for friday 22nd and fri 29th,INT-va1appin10-1452764627054-1115,Scheduling Appointments,Product or Service Quality issues,0.411073483134
ups my address is,INT-sv1appin10-1438181719242-90928,Account Management,Account Management,0.68372465025
good evening i wonder if you can help me please pritpal i have received a letter from wescot credit services saying i owe pound13707 on my account i have checked my account online and it says i owe pound11907 for the period 22nd october -18th nov it is an estimated bill  firstly can you tell me why there is a different amount on the letter and my account my customer number is 851004625299,INT-sv1appin05-1453231042220-236792,Billing & Payments,Account Management,1.26725744842
you mean to tell me i have been with att for years have three phone numbers and you cant find me ok can you mail me at vickiethomasmecom a new pass word my physical address is  ghway  tallulah la digitsnit i get my mail through icloud,ID1020915934,Product or Service Quality issues,Product or Service Quality issues,1.00350652481
 joanna  i was charged a 10 monthly svc charge in one of my accounts i was told there would be no charges can you help,ID1141834811,Fees and charges,Fees and charges,0.839260011085
i woild like to know how many payments wee takenout in july ,INT-sv1appin10-1438291202336-98964,Billing & Payments,Billing & Payments,0.931035328667
i cannot tell if my online transaction to purchase 3 items - 1 on a wedding registry and 2 on a baby registry to be picked up at the eastchase location in fort worth today went through,INT-va1appin08-1445012563326-36515,Shipping  & Order Status,Shipping  & Order Status,0.905689988827
 - my dvr isnt workingphone isnt working and the tv wont pause i called in for tech support was on hold form8 minutes then got disconnected,ID1018714748,Product or Service Quality issues,Product or Service Quality issues,0.250041680676
 im just looking at your homecare 1 package wch me and my husband are tnking about taking out  however you only offer monthly direct debit or annual direct debit as a payment option can we not make a one off payment by debit or credit card,INT-sv1appin06-1453134134496-225882,Billing & Payments,Billing & Payments,0.487071970777
i need to reestablish my account access and your system doesnt seem to recognize my info one or more of the entries donts agree,ID1208528817,Account Management,Account Management,0.722537486462
i had a garden sofa in my basket barcelona rattan sofa in brown pound489 glass table cant find it now ,INT-va1appin08-1437985637890-76442,Ordering Process,Product or Service Details,0.67231833645
good afternoon i am experiencing some issue with the boiler at my residence,INT-sv1appin06-1453205854257-233388,Product or Service Quality issues,Product or Service Quality issues,0.608139306751
i would like to know how much a new boiller would cost,INT-sv1appin06-1453042222796-217020,Purchase Pricing Enquiry,Purchase Pricing Enquiry,0.293028528708
im trying to change the amount i pay each month for gas and electric,INT-sv1appin08-1452883385784-204854,Billing & Payments,Billing & Payments,0.444794051862
 i have a question about a fee on my statement i was charged 15 for an incoming wire,ID1147913086,Fees and charges,Fees and charges,0.28364776601
i forgot my pawed  _end_ ok  _end_ first how can i added my nectar card to my ,INT-va1appin08-1453900840907-61241,"Discounts, Offers, Promotions","Discounts, Offers, Promotions",1.07137382366
good morning id like to change my address,ID1187659699,Account Management,Account Management,0.672656951613
im on benefits would i qualify for help with winter payments _end_ cld tax  and hb also cld  _end_ how do i claim pls,INT-sv1appin07-1451389335147-73681,"Discounts, Offers, Promotions",Billing & Payments,0.402911997446
 im trying to cancel my homecare cover for my dishwasher  _end_ yes  _end_ certainly homecare no 910004868525 3 hall lane leyland pr25 3,INT-va1appin06-1453294153740-4462,"Modifications, Cancellation and Refunds","Modifications, Cancellation and Refunds",0.414020202689
good morning  my mothers citibank account is linked to mine she is an authorized user of my account but i cant seem to link our accounts together in order to transfer funds to her account faster,ID1203668415,Account Management,Account Management,0.547309635599
i have a citibank personal loan and i would like to make a payment of that loan with an external account how do i do that,ID1204928054,Billing & Payments,Billing & Payments,0.620807398135
i have spent most of the day on the phone with att  an appointment was scheduled and no tech showed up  i get a frozen picture on all tv sets routinely during the day and evening  please send a tech to fix,ID1014757606,Product or Service Quality issues,Product or Service Quality issues,0.674420806855
 i have a bunch of point that i have to use,INT-sv1appin10-1438122961480-86827,"Discounts, Offers, Promotions","Discounts, Offers, Promotions",0.603673148194
do i have payment protection,ID660303375,Warranty & Repairs,Warranty & Repairs,0.976498738949
 i have a service account with you on a property i have let out the tenant has just reported that the boiler is making a funny noise and keeps going out,INT-va1appin05-1452771275970-1317,Scheduling Appointments,Product or Service Quality issues,0.438566373322
trying to sign in to make my mortgage payment kim raptoulis,ID1189856792,Billing & Payments,Billing & Payments,0.866018540905
 i am getting new gas and electricity connections and would like to have smart meters installed  _end_ where to  _end_ its a office conversion to flat ,INT-va1appin09-1453399217472-5559,Purchase Pricing Enquiry,Purchase Pricing Enquiry,1.58172454352
i am having trouble signing into the rewards website,INT-sv1appin05-1438111485422-85601,Account Management,"Discounts, Offers, Promotions",1.10752339966
