Client,sessionId,lineNum,lineText,lineBy,L2,L3_old,L3,issueLine
British Gas,INT-va1appin07-1452759979882-793,1,ya weve just recently moved into a new home the week before christmas and i keep receiving bills from you asking for money as soon as we moved in we switched supplier ###_END_### ive tried to register so that w can get the switch progressed but my customer account no isnt recognised its 851005261199 - can you help   ###_END_### 2 the old farmhouse willowll farm moggerhanger mk44 3ru - we moved in on 18th december,2,,Dispute Bill Charges,Disputes,1
British Gas,INT-va1appin07-1452769310584-970,1,yes fine thank youour gas ref 850000931885 my nectar card is 9826300035046761013 it says on old bill we have 6804 points but what card is on bill ###_END_### graham reading 85 da162bq 17111951 ###_END_### ok thankyou david,2,,Queries About Nectar Points,"Discounts, Offers, Promotions",1
British Gas,INT-va1appin07-1452781816147-1447,1,we would like to reinstate a supply at edgell house north deeside road milltimber as we are not now planning to demolish the property ###_END_### our cutomer no was 85 10 00 02 63 96  ,2,,Purchase New Gas And Electric Connection,Purchase Pricing Enquiry,1
British Gas,INT-va1appin07-1452784883813-1677,1,  ###_END_### i am looking to take landlord pro  ###_END_### can you give me some example of gas fire gas cooker and gas hob so that i can select the option correctly,2,,Purchase Landlords Insurance,Purchase Pricing Enquiry,1
British Gas,INT-va1appin07-1452785466088-1726,1, i currently have home care cover through you but i am now renting the property out how can i convert ts to a landlords package ###_END_### do t not have a chat facility,2,,Purchase Landlords Insurance,Purchase Pricing Enquiry,1
British Gas,INT-va1appin08-1452763488586-1088,1, still not had my free 50 pounds amazon voucher as per my  ###_END_### francis lee ###_END_### 16 carruth road bridge of weir pa11 3hq,2,,Queries About Nectar Points,"Discounts, Offers, Promotions",1
British Gas,INT-va1appin08-1452763710946-1092,1, in relation to the landlords electrical plumbing and boiler cover is a boiler over 15 years old covered  the reason i ask is the boiler was in the house when we bought it 13 years ago and assuming the boiler was a couple of years old at least then ###_END_###  carrie ###_END_### also can i put the tenant down as a contact number i reside in singapore but house is in uk and is tenanted,2,,Purchase Landlords Insurance,Purchase Pricing Enquiry,1
British Gas,INT-va1appin08-1452764763564-1118,1, i currently have no gas at my property but am looking into getting it connected can you tell me who would i get to install a meter is it british gas ###_END_### i have obtained a quote from sgn to connect the gas pipe is that the right tng to do ###_END_### do i need to get someone out from british gas to survey what i need done ,2,,Purchase New Gas And Electric Connection,Purchase Pricing Enquiry,1
British Gas,INT-va1appin08-1452766747893-1175,1, i am writing to you on behalf of one of our tenant as managing agents can i give you the  ###_END_### 5 warren ll ig10 4 ###_END_### rachel stanger however the landlords name is mr simon williams  mrs janine ,2,,Purchase Landlords Insurance,Purchase Pricing Enquiry,1
British Gas,INT-va1appin08-1452783192027-1992,1,i just wanted to see my nectar points and find ou how to claim  ###_END_### sorry i didnt realise ts  for eg i do my shopping in saisburys so get points added all the time so you are saying t are automatically added monthly to that card that is reqistered ###_END_### ok louise disapppointingly i thought i had been saving them up,2,,Queries About Nectar Points,"Discounts, Offers, Promotions",1
British Gas,INT-va1appin09-1452774230689-1106,1, neil when i signed up to my new account to change my gas to a new tariff i thought i was entitled to  a amazon voucher also could you check that iam on the best tariff  ###_END_### paul behan 11 hamilton close bedworth cv12 0 ###_END_### yes but i was of the understanding it was for a different account that ended and a new offer was on ts one,2,,Queries About Nectar Points,"Discounts, Offers, Promotions",1
Citi_Core,ID1095556240,1,I am trying to set up my account to receive Thank you points,2,,Redeeming_Rewards,"Discounts, Offers, Promotions",1
Citi_Core,ID1095589802,1,"Yes, thank you.  I was just trying to figure out where I need to use my Citibank dividend card in order to increase my rewards.  Can you help with that?",2,,Redeeming_Rewards,"Discounts, Offers, Promotions",1
Citi_Core,ID1095635634,1,"Hello Peter. I am chatting today to gently remind Citibank to credit the account the wire transfer fee(s). I made two wire transfer, one international to myself's account in Toronto Canada and one to a family member in the USA bank of America recently. prior to the wire transfers, I was offered credits for these fees, these should be documented already in the account, just want to make sure the credits go through, thank you",2,,Refund,"Modifications, Cancellation and Refunds",1
Citi_Core,ID1095680024,1,"Hi, I opened the new CITIGOLD account because of the 40000 thank you point promotion. But I still haven't received anything yet. could you please check that for me?",2,,Redeeming_Rewards,"Discounts, Offers, Promotions",1
Citi_Core,ID1095695608,1,How much is the fee to wire money to a non-citibank overseas?,2,,Foreign_Transaction_Fees,Fees and charges,1
Citi_Core,ID1095727319,1,Can you please wave the $10.00 fee ? My account is overdrawn and i cant afford to balance it out right now,2,,Waivers,Fees and charges,1
Citi_Core,ID1095784212,1,Good morning.. There is a monthly service charge of $15 dated 3/26.. I am not aware that this account has a monthly service charge.,2,,Disagreement_With_Fees_And_Charges_From_The_Bank,Fees and charges,1
Citi_Core,ID1095810120,1,"Hi Charlene, could you give me the phone number of fraud department?. I found an unauthorized transaction and need to claim the fraud and get my refund",2,,Refund,"Modifications, Cancellation and Refunds",1
Citi_Core,ID1095824788,1,i have not reciveved from citi bank regarding my interst for 2013 to pay my taxes. can u pls help me. r u therew,2,,Refund,"Modifications, Cancellation and Refunds",1
Citi_Core,ID1095829814,1,GM. I see MINIMUM INTEREST CHARGE. being charged every month. what is that?,2,,Disagreement_With_Fees_And_Charges_From_The_Bank,Fees and charges,1
Citi_Core,ID1095845885,1,"I am so upset about my account!!! My Company payroll check was deposited on March 29th in my account, and checks went though after that and Citi bank even sent back a payment and showed me overdrawn, charged my account with a 34.00 overdraft fee and posted my check after the checks! This is so wrong!!!!!!!. I have been a customer for many years, but this is NOT acceptable! If this is the banks procedure then Im going back to Bank of America!!!. Are you even there???",2,,Disagreement_With_Fees_And_Charges_From_The_Bank,Fees and charges,1
Citi_Core,ID1095854016,1,this continues to happen... i was told last month it would not happen again ... yet neither charge was ever removed from my account,2,,Disagreement_With_Fees_And_Charges_From_The_Bank,Fees and charges,1
Citi_Core,ID1095931451,1,I went on a trip thurs 3/27 and at the airport on 3/27 I purchased a coke and bag of granola and the bill was 6.70 but the cashier had trouble and in turn charged me 60.70 -,2,,Disagreement_With_Fees_And_Charges_From_The_Bank,Fees and charges,1
Citi_Core,ID1095934960,1,"hello, i am writing about my thank you points. i tried redeeming 10,000 for $100 in student loan rebates. i filed a claim to change the name of the addressee on the check then was told the new check from after the claim would not be valid and the old one would. i realized i mistakenly filed the claim and actually needed the original check.. so my question is can you cancel the new check that the claim addressed and revalidate the old one addressed to Great Lakes?",2,,Redeeming_Rewards,"Discounts, Offers, Promotions",1
Citi_Core,ID1095945594,1,I wanted to talk to about some recent transactions in my bank account. there was a decrease of 4334.47 from my bank account,2,,Disagreement_With_Transactions_And_Unknown_Purchase_Transactions,Fraud,1
Citi_Core,ID1095968229,1,Hello i have some questions on some recent charges,2,,Disagreement_With_Transactions_And_Unknown_Purchase_Transactions,Fraud,1
Citi_Core,ID1095986704,1,I was writing because I have two monthly service charges appearing on my statement now. and I am not sure where they are from or why I am incurring them?,2,,Disagreement_With_Fees_And_Charges_From_The_Bank,Fees and charges,1
Citi_Core,ID1095997112,1,why does it always say that i have no point. on the thank you rewards.,2,,Redeeming_Rewards,"Discounts, Offers, Promotions",1
Citi_Core,ID1096107851,1,Hi - a recent charge on my account was from a yoga studio that shut down before i could take the class i paid for.. i don't think this charge is valid by the company,2,,Disagreement_With_Transactions_And_Unknown_Purchase_Transactions,Fraud,1
Citi_Core,ID1096113512,1,"Hello. I see that I have again been charged a monthly service fee of $10.00. I have a checking account that should not be charged a fee if I maintain a balance of 1500 across all of my accounts--including on my credit card. If you check, you will notice this has happened for the last few months and I need to ask to have it reversed each month. Will i have to continue to do so?",2,,Disagreement_With_Fees_And_Charges_From_The_Bank,Fees and charges,1
Citi_Core,ID1096199944,1,"Right, but they immediately processed a refund of the same amount, and I checked with them today.. How can I check on the status of the refund?",2,,Refund,"Modifications, Cancellation and Refunds",1
Citi_Core,ID1096208702,1,hi lesly... how much point do ihave in my thank you point?,2,,Redeeming_Rewards,"Discounts, Offers, Promotions",1
Citi_Core,ID1096235958,1,trying to sign up for ty rewards 5X point offer,2,,Redeeming_Rewards,"Discounts, Offers, Promotions",1
Citi_Core,ID1096237159,1,I haven't paid a fee in years - and if I did have to - why would it be pulled from an account with insufficient balance?  I have over $30k on deposit,2,,Disagreement_With_Fees_And_Charges_From_The_Bank,Fees and charges,1
Citi_Core,ID1096238295,1,international transaction fee for Debit Card transactions in foreign currency or in U.S. dollars with foreign merchants. 2 or 3% i am not sure,2,,Foreign_Transaction_Fees,Fees and charges,1
Citi_Core,ID1096291395,1,but I am seeing 150.01. i don't know why citi took out $30. today,2,,Disagreement_With_Fees_And_Charges_From_The_Bank,Fees and charges,1
Citi_Core,ID1096297464,1,but i have money in my saving! why dont i receive reminder for the low balance!. i am totally unsatisfied for the double deduction on my account!. AND NO REMINDER!,2,,Disagreement_With_Fees_And_Charges_From_The_Bank,Fees and charges,1
