XTest,sessionId,y__true,y_pred,y_prob_max
why is my service costing more,ID1228107461,bill explanation,Product or Service Quality issues,0.324594287561
i am really sad my iphone 5s was stolen yesterday and i am not due for an upgrade until 101315 56 days  is there any way that att can allow me to get a new iphone without waiting until i am eligible  i use it for everytng,7.44E+17,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.552744583945
  - i am currently on a month by month 125 unlimited home phone and broadband package can i get fetch tv with that,int-sv1appin01-1394597310817-22505,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,1.53995102283
"is it too late to get the free optus tv with fetch that comes in the ""entertainment bundle"" that is otherwise exactly the same as what i currently have",int-sv1appin01-1396067339878-22446,Order Status,Bundles Upgrade/Downgrade,0.349106301586
so does my current timeless plan still exist can i just ipgrade to a new phone and keep the same conditoin conditions even,int-sv1appin01-1395720220287-10234,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.636053669307
wch modem off of the approved list is the best to use,ID1234510694,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.651452474577
 my name is erin and i would like to find out why my email account is not working,int-sv1appin01-1395799609940-13019,Product or Service Quality issues,Product or Service Quality issues,0.199938739823
 i am just writing to say my mobile service is not working i have spoken with a finanical difficulty member the past few weeks i believe my mobile service is protected till the 15th of april hence why i am getting frustrated that ts keeps happening i believe i make payment ts wednesday hence ts should not be happening it says my service has no signal meaning it has been disconnected yet for the fourth time i am a student and i am getting rather annoyed at ts due to a verbal agreement with a financial team member can you please reconnect my services,int-sv1appin01-1395035252483-7381,Make payment - Reinstate/Restore service,Product or Service Quality issues,0.594568837281
 i have paid my bill but my phone has not been reconnected,int-sv1appin01-1395629425833-6991,Make payment - Reinstate/Restore service,Make payment - Reinstate/Restore service,0.138410419478
i am inquiring about brodband bundle,int-sv1appin01-1395022603597-6934,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,2.46060048704
can you help me with a bundle product you have good thanks,int-sv1appin01-1395625081044-6796,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.686093845075
why can i not view all my channels  ts happens every sunday during game time  i pay enough for cable to be able to watch it whenever i turn the tv on,ID1219802883,phone + plan (international/data) Upgrade/Downgrade,Product or Service Quality issues,0.45652324921
why is rr email so horribly slow  i hate doing maintenance on the rrcom part of twc but am forced to clean out email periodically  and then i sit and sit and sit wle the email server tnks about doing sometng,ID1220569743,Product or Service Quality issues,Product or Service Quality issues,1.00674344292
i want to activate my new sim card on my ipad air pls thx,int-sv1appin01-1394871745805-4379,Device settings,Device settings,0.74315315979
i am trying to register my fathers account for m  he has a handicap and cannot type,7.23E+17,Setup/Register Account Online,Setup/Register Account Online,0.588023795271
i am trying to watch some episodes of the walking dead o amctvcom but i keep getting an error message why is ts,ID1224861321,Product or Service Quality issues,Product or Service Quality issues,0.330496995536
  tim i was hoping you could check to see if an order we placed yesterday for a home broadband bundle went through or not,int-sv1appin01-1395802955731-13165,Order Status,Bundles Upgrade/Downgrade,0.278479369276
  ts is gen im looking for a mobile broadband preferably a month to month one for around 10gb,int-sv1appin04-1394707203370-143,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.313144822399
my iphone 6 broke and i need to activate my old phone and sim i cant call the 800  because that was my only phone,7.41E+17,Activate Device/Service,Activate Device/Service,0.360675600321
  jamie i was wondering if optus home phone line is available in my area yet please im in chewton vic,int-sv1appin01-1396228260005-25594,Others,Others,0.922677104719
how come every time i check my usage it always says that my balance is 001 no matter how much i use,int-sv1appin01-1395026917778-7088,bill explanation,bill explanation,0.467869308462
  paul we currently have optus home phone cable tv and was wandering what is your best deal if we also bundle adsl2+ with you guys prob be happy with abt 30 giggs per month,int-sv1appin01-1394096869873-9419,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.461900051328
  there i understand optus stores have an upgrade offer on at the moment and wanted to see if im eligible,int-sv1appin01-1394448250375-17449,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.813095004818
 there im supposed to have 4g and live in the east of sydney but only ever getting a 3g reception ,int-sv1appin04-1391364092196-7646,Product or Service Quality issues,Product or Service Quality issues,1.11624961399
i need to reset my password for my account and,ID1236658970,Product or Service Quality issues,Product or Service Quality issues,0.174454528312
 id like to extend my bill pls,int-sv1appin01-1394151538056-10988,"Payment Status, Arrangement and Issue","Payment Status, Arrangement and Issue",0.555137256532
can you a new change of my username and password so i can lock on my account,ID1223467224,Product or Service Quality issues,Product or Service Quality issues,0.406211134887
 i have a very gh phone bill and i cant identity what i am paying extra for,int-sv1appin01-1394847893255-3947,bill explanation,bill explanation,0.742571818502
when will technician be coming to install phone service,ID1233532206,Schedule Appointment,Schedule Appointment,0.282114383263
i just ordered an ipad air and i bundled it with my postpaid mobile plan how come i did not receive the 25 discount,int-sv1appin01-1395400924571-2387,Promotions & Discounts,Order Status,0.0960604274054
 i have a 25 iinet broadband stick i wish to also get a mobile phone with one operator as my cldren are with optus what is the cheapest deal with a mobile phone i dont play games or surf the net or play music or do apps i just want a simple phone,int-sv1appin01-1395116277013-10056,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.144835915768
 i was trying to look at new phones but when i look in upgrades it only gives me iphones how can i look at other smart phones,7.24E+17,Order Equipment,phone + plan (international/data) Upgrade/Downgrade,0.149099352739
"dont i get some sort of ""discount"" or ""credit"" because phones are eligible for upgrade   where is ts",7.24E+17,phone + plan (international/data) Upgrade/Downgrade,Promotions & Discounts,1.21928818249
looking for credits to make international calls wch plan should i choose,int-sv1appin01-1394093340813-9355,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.806175370255
 i would like to know why my phone bill is so gh ts month,int-sv1appin01-1396224033466-25396,bill explanation,bill explanation,0.920852317622
 i am an existing customer on 5 plan wch i now wish to chage,int-sv1appin01-1395896448671-16555,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.142349910861
ping results for vonage indicate problems with connection speed prevent my making and receiving phone calls,ID1226065443,Product or Service Quality issues,Product or Service Quality issues,1.67837371802
  stella im just having really low internet speeds at the moment and im wondering if you are able to tell me the cause,int-sv1appin01-1395479967972-4266,Internet Queries,Internet Queries,0.249186658243
my messages are failing to send i wonder if you could help me with ts0416709662 xxxxxx1984 kevin osbourn,int-sv1appin01-1395390147015-2241,Product or Service Quality issues,Product or Service Quality issues,0.830104316632
